2026-02-07 08:49:48.384 [redisson-3-8][TID: N/A][trace:482328637777801216] INFO  c.g.j.l.sync.CacheMessageListener - [SyncCache] receive message, currInstanceId=C2019679614894657536, instanceId=C2019024242846076928, cacheName=l2cache:systemParam, cacheType=caffeine, optType=refresh, key=[lock_status, review_status, review_operation, agent_type, agent_change_type, agent_attribution, agent_status, register_way, agent_user_benefit, agent_level, agent_category], desc=put
6b3429b6c882cacf61bb9a45d5a2e0a451cf137e 192.168.29.52:7006@17006 slave 35de5cab71bf4e7e2b9b64610966d3d9088cf7a2 0 1770438274981 2 connected
df947aa0c748eb3be4bd9ab25fae5896b3d582c8 192.168.29.52:7005@17005 slave ded2b7f828bb9358197917d20bc81f1d6fc82568 0 1770438274576 1 connected

2026-02-07 11:24:35.464 [redisson-netty-17-10][TID: N/A][trace:] INFO  o.r.c.pool.MasterConnectionPool - 1 connections initialized for 192.168.29.52/192.168.29.52:7001
2026-02-07 11:24:35.468 [redisson-netty-17-16][TID: N/A][trace:] INFO  o.r.c.pool.MasterConnectionPool - 1 connections initialized for 192.168.29.52/192.168.29.52:7002
2026-02-07 11:24:35.468 [redisson-netty-17-13][TID: N/A][trace:] INFO  o.r.c.p.MasterPubSubConnectionPool - 1 connections initialized for 192.168.29.52/192.168.29.52:7001
2026-02-07 11:24:35.470 [redisson-netty-17-20][TID: N/A][trace:] INFO  o.r.c.pool.MasterConnectionPool - 1 connections initialized for 192.168.29.52/192.168.29.52:7003
2026-02-07 11:24:35.472 [redisson-netty-17-19][TID: N/A][trace:] INFO  o.r.c.p.MasterPubSubConnectionPool - 1 connections initialized for 192.168.29.52/192.168.29.52:7002
2026-02-07 11:24:35.475 [redisson-netty-17-2][TID: N/A][trace:] INFO  o.r.c.pool.SlaveConnectionPool - 1 connections initialized for 192.168.29.52/192.168.29.52:7005
2026-02-07 11:24:35.476 [redisson-netty-17-4][TID: N/A][trace:] INFO  o.r.c.pool.SlaveConnectionPool - 1 connections initialized for 192.168.29.52/192.168.29.52:7006
2026-02-07 11:24:35.478 [redisson-netty-17-22][TID: N/A][trace:] INFO  o.r.c.p.MasterPubSubConnectionPool - 1 connections initialized for 192.168.29.52/192.168.29.52:7003
2026-02-07 11:24:35.479 [redisson-netty-17-5][TID: N/A][trace:] INFO  o.r.cluster.ClusterConnectionManager - slaves: [redis://192.168.29.52:7006] added for slot ranges: [[5461-10922]]
2026-02-07 11:24:35.480 [redisson-netty-17-5][TID: N/A][trace:] INFO  o.r.cluster.ClusterConnectionManager - master: redis://192.168.29.52:7002 added for slot ranges: [[5461-10922]]
2026-02-07 11:24:35.480 [redisson-netty-17-5][TID: N/A][trace:] INFO  o.r.c.pool.PubSubConnectionPool - 1 connections initialized for 192.168.29.52/192.168.29.52:7006
2026-02-07 11:24:35.481 [redisson-netty-17-25][TID: N/A][trace:] INFO  o.r.cluster.ClusterConnectionManager - slaves: [redis://192.168.29.52:7005] added for slot ranges: [[0-5460]]
2026-02-07 11:24:35.481 [redisson-netty-17-25][TID: N/A][trace:] INFO  o.r.cluster.ClusterConnectionManager - master: redis://192.168.29.52:7001 added for slot ranges: [[0-5460]]
2026-02-07 11:24:35.481 [redisson-netty-17-25][TID: N/A][trace:] INFO  o.r.c.pool.PubSubConnectionPool - 1 connections initialized for 192.168.29.52/192.168.29.52:7005
2026-02-07 11:24:35.483 [redisson-netty-17-6][TID: N/A][trace:] INFO  o.r.c.pool.SlaveConnectionPool - 1 connections initialized for 192.168.29.52/192.168.29.52:7004
2026-02-07 11:24:35.492 [redisson-netty-17-26][TID: N/A][trace:] INFO  o.r.cluster.ClusterConnectionManager - slaves: [redis://192.168.29.52:7004] added for slot ranges: [[10923-16383]]
2026-02-07 11:24:35.492 [redisson-netty-17-26][TID: N/A][trace:] INFO  o.r.cluster.ClusterConnectionManager - master: redis://192.168.29.52:7003 added for slot ranges: [[10923-16383]]
2026-02-07 11:24:35.493 [redisson-netty-17-26][TID: N/A][trace:] INFO  o.r.c.pool.PubSubConnectionPool - 1 connections initialized for 192.168.29.52/192.168.29.52:7004
2026-02-07 11:24:35.553 [restartedMain][TID: N/A][trace:] INFO  c.g.j.l.sync.RedisCacheSyncPolicy - already started
2026-02-07 11:24:37.369 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_push_bet_order_topic,value:feng_push_bet_order_topic
2026-02-07 11:24:37.370 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_cancel_bet_order_topic,value:feng_cancel_bet_order_topic
2026-02-07 11:24:37.371 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_push_typing_amount_topic,value:feng_push_typing_amount_topic
2026-02-07 11:24:37.371 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_vip_flow_list_topic,value:feng_vip_flow_list_topic
2026-02-07 11:24:37.372 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_venue_site_day_total_bet_amount_topic,value:feng_venue_site_day_total_bet_amount_topic
2026-02-07 11:24:37.372 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_user_win_lose_channel,value:feng_user_win_lose_channel
2026-02-07 11:24:37.372 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_user_venue_win_loss_batch_topic,value:feng_user_venue_win_loss_batch_topic
2026-02-07 11:24:37.372 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_third_game_order_record,value:feng_third_game_order_record
2026-02-07 11:24:37.372 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_third_game_payout_topic,value:feng_third_game_payout_topic
2026-02-07 11:24:37.372 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_send_user_activity_order_list,value:feng_send_user_activity_order_list
2026-02-07 11:24:37.372 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_member_recharge,value:feng_member_recharge
2026-02-07 11:24:37.372 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_member_withdraw,value:feng_member_withdraw
2026-02-07 11:24:37.372 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_user_recharge_withdraw,value:feng_user_recharge_withdraw
2026-02-07 11:24:37.372 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_agent_recharge_withdraw,value:feng_agent_recharge_withdraw
2026-02-07 11:24:37.372 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_free_game,value:feng_free_game
2026-02-07 11:24:37.372 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_free_game_record,value:feng_free_game_record
2026-02-07 11:24:37.372 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_free_game_consume_record,value:feng_free_game_consume_record
2026-02-07 11:24:37.372 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_task_novice_order_record,value:feng_task_novice_order_record
2026-02-07 11:24:37.372 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_task_daily_week_order_record,value:feng_task_daily_week_order_record
2026-02-07 11:24:37.372 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_MEDAL_ACQUIRE_QUEUE,value:feng_MEDAL_ACQUIRE_QUEUE
2026-02-07 11:24:37.373 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_call_friend_member_recharge,value:feng_call_friend_member_recharge
2026-02-07 11:24:37.373 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_user_latest_bet_topic,value:feng_user_latest_bet_topic
2026-02-07 11:24:37.373 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_valid_invite_user_recharge,value:feng_valid_invite_user_recharge
2026-02-07 11:24:37.373 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_user_rebate_reward_topic,value:feng_user_rebate_reward_topic
2026-02-07 11:24:37.373 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['spring.profiles.active']}_CHAIN_TRADE_NOTIFY_TOPIC,value:feng_CHAIN_TRADE_NOTIFY_TOPIC
2026-02-07 11:24:37.373 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['spring.profiles.active']}_ADDRESS_BALANCE_NOTIFY_TOPIC,value:feng_ADDRESS_BALANCE_NOTIFY_TOPIC
2026-02-07 11:24:37.374 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['spring.profiles.active']}_SITE_SECURITY_BALANCE_TOPIC,value:feng_SITE_SECURITY_BALANCE_TOPIC
2026-02-07 11:24:37.374 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_clean_account_venue_bet_amount_topic,value:feng_clean_account_venue_bet_amount_topic
2026-02-07 11:24:37.374 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_account_game_topic,value:feng_account_game_topic
2026-02-07 11:24:37.374 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_account_user_coin_topic,value:feng_account_user_coin_topic
2026-02-07 11:24:37.374 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_account_user_platfrom_coin_topic,value:feng_account_user_platfrom_coin_topic
2026-02-07 11:24:37.375 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_account_agent_coin_topic,value:feng_account_agent_coin_topic
2026-02-07 11:24:38.905 [restartedMain][TID: N/A][trace:] INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 19 endpoint(s) beneath base path '/actuator'
2026-02-07 11:24:39.609 [restartedMain][TID: N/A][trace:] INFO  io.undertow - starting server: Undertow - 2.3.3.Final
2026-02-07 11:24:39.621 [restartedMain][TID: N/A][trace:] INFO  o.s.b.w.e.undertow.UndertowWebServer - Undertow started on port(s) 7090 (http)
2026-02-07 11:24:40.008 [restartedMain][TID: N/A][trace:] INFO  c.a.c.n.r.NacosServiceRegistry - nacos registry, feng wallet-biz 192.168.62.93:7090 register finished
2026-02-07 11:24:40.011 [restartedMain][TID: N/A][trace:] INFO  o.a.k.c.consumer.ConsumerConfig - ConsumerConfig values: 
	allow.auto.create.topics = true
	auto.commit.interval.ms = 5000
	auto.offset.reset = latest
	bootstrap.servers = [192.168.29.71:9092, 192.168.29.72:9092, 192.168.29.73:9092]
	check.crcs = true
	client.dns.lookup = use_all_dns_ips
	client.id = consumer-_SITE_SECURITY_BALANCE_GROUP-19
	client.rack = 
	connections.max.idle.ms = 540000
	default.api.timeout.ms = 60000
	enable.auto.commit = false
	exclude.internal.topics = true
	fetch.max.bytes = 52428800
	fetch.max.wait.ms = 500
	fetch.min.bytes = 1
	group.id = _SITE_SECURITY_BALANCE_GROUP
	group.instance.id = null
	heartbeat.interval.ms = 3000
	interceptor.classes = []
	internal.leave.group.on.close = true
	internal.throw.on.fetch.stable.offset.unsupported = false
	isolation.level = read_uncommitted
	key.deserializer = class org.apache.kafka.common.serialization.StringDeserializer
	max.partition.fetch.bytes = 1048576
	max.poll.interval.ms = 300000
	max.poll.records = 500
	metadata.max.age.ms = 300000
	metric.reporters = []
	metrics.num.samples = 2
	metrics.recording.level = INFO
	metrics.sample.window.ms = 30000
	partition.assignment.strategy = [class org.apache.kafka.clients.consumer.RangeAssignor, class org.apache.kafka.clients.consumer.CooperativeStickyAssignor]
	receive.buffer.bytes = 65536
	reconnect.backoff.max.ms = 1000
	reconnect.backoff.ms = 50
	request.timeout.ms = 30000
	retry.backoff.ms = 100
	sasl.client.callback.handler.class = null
	sasl.jaas.config = null
	sasl.kerberos.kinit.cmd = /usr/bin/kinit
	sasl.kerberos.min.time.before.relogin = 60000
	sasl.kerberos.service.name = null
	sasl.kerberos.ticket.renew.jitter = 0.05
	sasl.kerberos.ticket.renew.window.factor = 0.8
	sasl.login.callback.handler.class = null
	sasl.login.class = null
	sasl.login.connect.timeout.ms = null
	sasl.login.read.timeout.ms = null
	sasl.login.refresh.buffer.seconds = 300
	sasl.login.refresh.min.period.seconds = 60
	sasl.login.refresh.window.factor = 0.8
	sasl.login.refresh.window.jitter = 0.05
	sasl.login.retry.backoff.max.ms = 10000
	sasl.login.retry.backoff.ms = 100
	sasl.mechanism = GSSAPI
	sasl.oauthbearer.clock.skew.seconds = 30
	sasl.oauthbearer.expected.audience = null
	sasl.oauthbearer.expected.issuer = null
	sasl.oauthbearer.jwks.endpoint.refresh.ms = 3600000
	sasl.oauthbearer.jwks.endpoint.retry.backoff.max.ms = 10000
	sasl.oauthbearer.jwks.endpoint.retry.backoff.ms = 100
	sasl.oauthbearer.jwks.endpoint.url = null
	sasl.oauthbearer.scope.claim.name = scope
	sasl.oauthbearer.sub.claim.name = sub
	sasl.oauthbearer.token.endpoint.url = null
	security.protocol = PLAINTEXT
	security.providers = null
	send.buffer.bytes = 131072
	session.timeout.ms = 45000
	socket.connection.setup.timeout.max.ms = 30000
	socket.connection.setup.timeout.ms = 10000
	ssl.cipher.suites = null
	ssl.enabled.protocols = [TLSv1.2, TLSv1.3]
	ssl.endpoint.identification.algorithm = https
	ssl.engine.factory.class = null
	ssl.key.password = null
	ssl.keymanager.algorithm = SunX509
	ssl.keystore.certificate.chain = null
	ssl.keystore.key = null
	ssl.keystore.location = null
	ssl.keystore.password = null
	ssl.keystore.type = JKS
	ssl.protocol = TLSv1.3
	ssl.provider = null
	ssl.secure.random.implementation = null
	ssl.trustmanager.algorithm = PKIX
	ssl.truststore.certificates = null
	ssl.truststore.location = null
	ssl.truststore.password = null
	ssl.truststore.type = JKS
	value.deserializer = class org.springframework.kafka.support.serializer.JsonDeserializer

2026-02-07 11:24:40.014 [restartedMain][TID: N/A][trace:] INFO  o.a.kafka.common.utils.AppInfoParser - Kafka version: 3.3.2
2026-02-07 11:24:40.014 [restartedMain][TID: N/A][trace:] INFO  o.a.kafka.common.utils.AppInfoParser - Kafka commitId: b66af662e61082cb
2026-02-07 11:24:40.014 [restartedMain][TID: N/A][trace:] INFO  o.a.kafka.common.utils.AppInfoParser - Kafka startTimeMs: 1770438280014
2026-02-07 11:24:40.021 [restartedMain][TID: N/A][trace:] INFO  o.a.k.clients.consumer.KafkaConsumer - [Consumer clientId=consumer-_SITE_SECURITY_BALANCE_GROUP-19, groupId=_SITE_SECURITY_BALANCE_GROUP] Subscribed to topic(s): feng_SITE_SECURITY_BALANCE_TOPIC
2026-02-07 11:24:40.023 [restartedMain][TID: N/A][trace:] INFO  o.a.k.c.consumer.ConsumerConfig - ConsumerConfig values: 
	allow.auto.create.topics = true
	auto.commit.interval.ms = 5000
	auto.offset.reset = latest
	bootstrap.servers = [192.168.29.71:9092, 192.168.29.72:9092, 192.168.29.73:9092]
	check.crcs = true
	client.dns.lookup = use_all_dns_ips
	client.id = consumer-feng_third_game_payout_group-20
	client.rack = 
	connections.max.idle.ms = 540000
	default.api.timeout.ms = 60000
	enable.auto.commit = false
	exclude.internal.topics = true
	fetch.max.bytes = 52428800
	fetch.max.wait.ms = 500
	fetch.min.bytes = 1
	group.id = feng_third_game_payout_group
	group.instance.id = null
	heartbeat.interval.ms = 3000
	interceptor.classes = []
	internal.leave.group.on.close = true
	internal.throw.on.fetch.stable.offset.unsupported = false
	isolation.level = read_uncommitted
	key.deserializer = class org.apache.kafka.common.serialization.StringDeserializer
	max.partition.fetch.bytes = 1048576
	max.poll.interval.ms = 300000
	max.poll.records = 500
	metadata.max.age.ms = 300000
	metric.reporters = []
	metrics.num.samples = 2
	metrics.recording.level = INFO
	metrics.sample.window.ms = 30000
	partition.assignment.strategy = [class org.apache.kafka.clients.consumer.RangeAssignor, class org.apache.kafka.clients.consumer.CooperativeStickyAssignor]
	receive.buffer.bytes = 65536
	reconnect.backoff.max.ms = 1000
	reconnect.backoff.ms = 50
	request.timeout.ms = 30000
	retry.backoff.ms = 100
	sasl.client.callback.handler.class = null
	sasl.jaas.config = null
	sasl.kerberos.kinit.cmd = /usr/bin/kinit
	sasl.kerberos.min.time.before.relogin = 60000
	sasl.kerberos.service.name = null
	sasl.kerberos.ticket.renew.jitter = 0.05
	sasl.kerberos.ticket.renew.window.factor = 0.8
	sasl.login.callback.handler.class = null
	sasl.login.class = null
	sasl.login.connect.timeout.ms = null
	sasl.login.read.timeout.ms = null
	sasl.login.refresh.buffer.seconds = 300
	sasl.login.refresh.min.period.seconds = 60
	sasl.login.refresh.window.factor = 0.8
	sasl.login.refresh.window.jitter = 0.05
	sasl.login.retry.backoff.max.ms = 10000
	sasl.login.retry.backoff.ms = 100
	sasl.mechanism = GSSAPI
	sasl.oauthbearer.clock.skew.seconds = 30
