2026-02-07 08:49:48.393 [redisson-3-11][TID: N/A][trace:482328637777801216] INFO  c.g.j.l.sync.CacheMessageListener - [SyncCache] receive message, currInstanceId=C2019679321033338880, instanceId=C2019024242846076928, cacheName=l2cache:systemParam, cacheType=caffeine, optType=refresh, key=[lock_status, review_status, review_operation, agent_type, agent_change_type, agent_attribution, agent_status, register_way, agent_user_benefit, agent_level, agent_category], desc=put
2026-02-07 11:25:00.998 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['spring.profiles.active']}_CHAIN_TRADE_NOTIFY_TOPIC,value:feng_CHAIN_TRADE_NOTIFY_TOPIC
2026-02-07 11:25:00.998 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['spring.profiles.active']}_ADDRESS_BALANCE_NOTIFY_TOPIC,value:feng_ADDRESS_BALANCE_NOTIFY_TOPIC
2026-02-07 11:25:00.998 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['spring.profiles.active']}_SITE_SECURITY_BALANCE_TOPIC,value:feng_SITE_SECURITY_BALANCE_TOPIC
2026-02-07 11:25:00.998 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_clean_account_venue_bet_amount_topic,value:feng_clean_account_venue_bet_amount_topic
2026-02-07 11:25:00.998 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_account_game_topic,value:feng_account_game_topic
2026-02-07 11:25:00.998 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_account_user_coin_topic,value:feng_account_user_coin_topic
2026-02-07 11:25:00.998 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_account_user_platfrom_coin_topic,value:feng_account_user_platfrom_coin_topic
2026-02-07 11:25:00.998 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_account_agent_coin_topic,value:feng_account_agent_coin_topic
2026-02-07 11:25:01.298 [restartedMain][TID: N/A][trace:] INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 19 endpoint(s) beneath base path '/actuator'
2026-02-07 11:25:01.484 [restartedMain][TID: N/A][trace:] INFO  io.undertow - starting server: Undertow - 2.3.3.Final
2026-02-07 11:25:01.486 [restartedMain][TID: N/A][trace:] INFO  o.s.b.w.e.undertow.UndertowWebServer - Undertow started on port(s) 7030 (http)
2026-02-07 11:25:02.222 [restartedMain][TID: N/A][trace:] INFO  c.a.c.n.r.NacosServiceRegistry - nacos registry, feng system-business-biz 192.168.62.93:7030 register finished
2026-02-07 11:25:02.410 [restartedMain][TID: N/A][trace:] INFO  c.c.b.s.SystemBusinessApplication - Started SystemBusinessApplication in 19.032 seconds (process running for 74286.585)
2026-02-07 11:25:02.567 [restartedMain][TID: N/A][trace:] INFO  c.a.c.n.r.NacosContextRefresher - [Nacos Config] Listening config: dataId=system-business-biz-feng.yml, group=feng
2026-02-07 11:25:02.568 [restartedMain][TID: N/A][trace:] INFO  c.a.c.n.r.NacosContextRefresher - [Nacos Config] Listening config: dataId=system-business-biz, group=feng
2026-02-07 11:25:02.568 [restartedMain][TID: N/A][trace:] INFO  c.a.c.n.r.NacosContextRefresher - [Nacos Config] Listening config: dataId=common-config.yml, group=feng
2026-02-07 11:25:02.569 [restartedMain][TID: N/A][trace:] INFO  c.a.c.n.r.NacosContextRefresher - [Nacos Config] Listening config: dataId=system-business-biz.yml, group=feng
2026-02-07 11:25:02.576 [restartedMain][TID: N/A][trace:] INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener - Condition evaluation unchanged
2026-02-07 11:25:20.261 [XNIO-5 task-2][TID: N/A][trace:] INFO  io.undertow.servlet - Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-02-07 11:25:20.262 [XNIO-5 task-2][TID: N/A][trace:] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2026-02-07 11:25:20.285 [XNIO-5 task-2][TID: N/A][trace:] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 23 ms
2026-02-07 11:25:20.306 [XNIO-5 task-2][TID: N/A][trace:482367771976048640] INFO  c.c.b.c.l.i.LogInterceptor - ====RequestUrl====: [GET] [/nacos-api/systemDictConfig/api/getByCode]
2026-02-07 11:25:20.306 [XNIO-5 task-2][TID: N/A][trace:482367771976048640] INFO  c.c.b.c.l.i.LogInterceptor - ====RequestHeaders====: [{traceId=482367771976048640, siteCode=0, Accept=*/*, timezone=UTC-5, User-Agent=okhttp/4.10.0, Connection=Keep-Alive, requestIp=127.0.0.1, userAgent=PostmanRuntime/7.51.1, reqClientSource=1, Host=192.168.62.93:7030, Accept-Encoding=gzip, oneId=123456789123, userAccount=feng01, Accept-Language=zh-CN, X-Custom=m.bw2a.net}]
2026-02-07 11:25:20.306 [XNIO-5 task-2][TID: N/A][trace:482367771976048640] INFO  c.c.b.c.l.i.LogInterceptor - ====parameters====: [{siteCode=0, dictCode=2}]
2026-02-07 11:25:20.374 [XNIO-5 task-2][TID: N/A][trace:482367771976048640] INFO  c.c.b.c.l.service.HttpRqRsLogService - reqUrl:/nacos-api/systemDictConfig/api/getByCode
2026-02-07 11:25:20.374 [XNIO-5 task-2][TID: N/A][trace:482367771976048640] INFO  c.c.b.c.l.service.HttpRqRsLogService - ====http Response====: [{"code":10000,"message":"PROMPT_10000","transactionId":"","data":{"id":"3","siteCode":"0","dictCode":2,"configName":"总控及站点后台当日登录后持续不操作的登出时间","configDescription":"分钟","configCategory":0,"configCategoryText":null,"configParam":"999999","hintInfo":"LOOKUP_12609","decimalPlaces":0,"type":"1"},"messAppend":null,"ok":true}]
2026-02-07 11:25:20.960 [XNIO-5 task-2][TID: N/A][trace:482367771976048640] INFO  c.c.b.c.l.i.LogInterceptor - ====RequestUrl====: [GET] [/nacos-api/exchange/currency/selectAll]
2026-02-07 11:25:20.961 [XNIO-5 task-2][TID: N/A][trace:482367771976048640] INFO  c.c.b.c.l.i.LogInterceptor - ====RequestHeaders====: [{traceId=482367771976048640, siteCode=0, Accept=*/*, timezone=UTC-5, User-Agent=okhttp/4.10.0, Connection=Keep-Alive, requestIp=127.0.0.1, userAgent=okhttp/4.10.0, reqClientSource=1, Host=192.168.62.93:7030, Accept-Encoding=gzip, oneId=123456789123, userAccount=feng01, Accept-Language=zh-CN, X-Custom=m.bw2a.net}]
2026-02-07 11:25:21.969 [XNIO-5 task-2][TID: N/A][trace:482367771976048640] INFO  c.c.b.c.l.service.HttpRqRsLogService - reqUrl:/nacos-api/exchange/currency/selectAll
2026-02-07 11:25:21.970 [XNIO-5 task-2][TID: N/A][trace:482367771976048640] INFO  c.c.b.c.l.service.HttpRqRsLogService - ====http Response====: [{"code":10000,"message":"PROMPT_10000","transactionId":"","data":[{"id":"1876517538102333442","creator":"lizheng01","createdTime":1736231619749,"updater":"kyber01","updatedTime":1770017424075,"currencyCode":"KVND","currencyName":"简体中文","currencyNameI18":"BIZ_CURRENCY_NAME_1","currencySymbol":"₫","currencyDecimal":null,"currencyDecimalText":null,"currencyIcon":"baowang/47da11173af74781b280552e7751999a.jpg","currencyIconFileUrl":null,"sortOrder":1,"status":1,"statusText":null,"finalRate":24.80},{"id":"1876518198021541889","creator":"lizheng01","createdTime":1736231777087,"updater":"kyber01","updatedTime":1770017424079,"currencyCode":"USDT","currencyName":"简体中文","currencyNameI18":"BIZ_CURRENCY_NAME_2","currencySymbol":"₮","currencyDecimal":null,"currencyDecimalText":null,"currencyIcon":"baowang/e4df690f52b0474bbf970e1fc53b139d.jpg","currencyIconFileUrl":null,"sortOrder":1,"status":1,"statusText":null,"finalRate":1.00},{"id":"1876518611928043521","creator":"lizheng01","createdTime":1736231875769,"updater":"kyber01","updatedTime":1770017424083,"currencyCode":"CNY","currencyName":"简体中文","currencyNameI18":"BIZ_CURRENCY_NAME_3","currencySymbol":"¥","currencyDecimal":null,"currencyDecimalText":null,"currencyIcon":"baowang/4d1605c6644e4ac48aec889b2aae78e6.jpg","currencyIconFileUrl":null,"sortOrder":1,"status":1,"statusText":null,"finalRate":7.00},{"id":"1876519164179468290","creator":"lizheng01","createdTime":1736232007437,"updater":"riley01","updatedTime":1770431890219,"currencyCode":"MYR","currencyName":"简体中文","currencyNameI18":"BIZ_CURRENCY_NAME_4","currencySymbol":"RM","currencyDecimal":null,"currencyDecimalText":null,"currencyIcon":"baowang/54dd249cd3c24ae694a8466e214ef8fe.png","currencyIconFileUrl":null,"sortOrder":1,"status":0,"statusText":null,"finalRate":4.30},{"id":"1876520370184474626","creator":"lizheng01","createdTime":1736232294969,"updater":"kyber01","updatedTime":1770017424092,"currencyCode":"PHP","currencyName":"简体中文","currencyNameI18":"BIZ_CURRENCY_NAME_5","currencySymbol":"₱","currencyDecimal":null,"currencyDecimalText":null,"currencyIcon":"baowang/03db8025217f44d4b7eee00be0a4c293.png","currencyIconFileUrl":null,"sortOrder":1,"status":0,"statusText":null,"finalRate":56.00},{"id":"1876521187708850178","creator":"lizheng01","createdTime":1736232489884,"updater":"kyber01","updatedTime":1770017424096,"currencyCode":"USD","currencyName":"简体中文","currencyNameI18":"BIZ_CURRENCY_NAME_6","currencySymbol":"$","currencyDecimal":null,"currencyDecimalText":null,"currencyIcon":"baowang/e96238a47dac44f0ae57ad8a2f664c25.jpg","currencyIconFileUrl":null,"sortOrder":1,"status":1,"statusText":null,"finalRate":1.00},{"id":"363823760981164032","creator":"yunyingcc1","createdTime":1742175224135,"updater":"kyber01","updatedTime":1770017424061,"currencyCode":"PKR","currencyName":"简体中文","currencyNameI18":"BIZ_CURRENCY_NAME_56968","currencySymbol":"₨","currencyDecimal":null,"currencyDecimalText":null,"currencyIcon":"baowang/75f3cd9bac164c229337ecd17d801eef.png","currencyIconFileUrl":null,"sortOrder":1,"status":0,"statusText":null,"finalRate":270.00},{"id":"363824040086929408","creator":"yunyingcc1","createdTime":1742175290680,"updater":"kyber01","updatedTime":1770017424067,"currencyCode":"INR","currencyName":"简体中文","currencyNameI18":"BIZ_CURRENCY_NAME_56973","currencySymbol":"₹","currencyDecimal":null,"currencyDecimalText":null,"currencyIcon":"baowang/dece254f59834be6a1bef765e7bab7c6.jpg","currencyIconFileUrl":null,"sortOrder":1,"status":1,"statusText":null,"finalRate":84.00},{"id":"387014043914829824","creator":"Simo001","createdTime":1747704218441,"updater":"kyber01","updatedTime":1770017424071,"currencyCode":"KRW","currencyName":"简体中文","currencyNameI18":"BIZ_CURRENCY_NAME_109848","currencySymbol":"￦","currencyDecimal":null,"currencyDecimalText":null,"currencyIcon":"baowang/eaa9948da4bf4a4e8f3123f9224e2237.png","currencyIconFileUrl":null,"sortOrder":1,"status":0,"statusText":null,"finalRate":1360.00}],"messAppend":null,"ok":true}]
2026-02-07 11:25:22.167 [XNIO-5 task-2][TID: N/A][trace:482367771976048640] INFO  c.c.b.c.l.i.LogInterceptor - ====RequestUrl====: [GET] [/nacos-api/system-config/api/queryMinioDomain]
2026-02-07 11:25:22.167 [XNIO-5 task-2][TID: N/A][trace:482367771976048640] INFO  c.c.b.c.l.i.LogInterceptor - ====RequestHeaders====: [{traceId=482367771976048640, siteCode=0, Accept=*/*, timezone=UTC-5, User-Agent=okhttp/4.10.0, Connection=Keep-Alive, requestIp=127.0.0.1, userAgent=okhttp/4.10.0, reqClientSource=1, Host=192.168.62.93:7030, Accept-Encoding=gzip, oneId=123456789123, userAccount=feng01, Accept-Language=zh-CN, X-Custom=m.bw2a.net}]
2026-02-07 11:25:22.178 [XNIO-5 task-2][TID: N/A][trace:482367771976048640] INFO  c.c.b.c.l.service.HttpRqRsLogService - reqUrl:/nacos-api/system-config/api/queryMinioDomain
2026-02-07 11:25:22.178 [XNIO-5 task-2][TID: N/A][trace:482367771976048640] INFO  c.c.b.c.l.service.HttpRqRsLogService - ====http Response====: [{"code":10000,"message":"PROMPT_10000","transactionId":"","data":"http://oss.bw2a.com","messAppend":null,"ok":true}]
2026-02-07 11:27:03.180 [XNIO-5 task-2][TID: N/A][trace:482368209056079872] INFO  c.c.b.c.l.i.LogInterceptor - ====RequestUrl====: [GET] [/nacos-api/systemDictConfig/api/getByCode]
2026-02-07 11:27:03.181 [XNIO-5 task-2][TID: N/A][trace:482368209056079872] INFO  c.c.b.c.l.i.LogInterceptor - ====RequestHeaders====: [{traceId=482368209056079872, siteCode=0, Accept=*/*, timezone=UTC-5, User-Agent=okhttp/4.10.0, Connection=Keep-Alive, requestIp=127.0.0.1, userAgent=PostmanRuntime/7.51.1, reqClientSource=1, Host=192.168.62.93:7030, Accept-Encoding=gzip, oneId=123456789123, userAccount=feng01, Accept-Language=zh-CN, X-Custom=m.bw2a.net}]
2026-02-07 11:27:03.181 [XNIO-5 task-2][TID: N/A][trace:482368209056079872] INFO  c.c.b.c.l.i.LogInterceptor - ====parameters====: [{siteCode=0, dictCode=2}]
2026-02-07 11:27:03.224 [XNIO-5 task-2][TID: N/A][trace:482368209056079872] INFO  c.c.b.c.l.service.HttpRqRsLogService - reqUrl:/nacos-api/systemDictConfig/api/getByCode
2026-02-07 11:27:03.224 [XNIO-5 task-2][TID: N/A][trace:482368209056079872] INFO  c.c.b.c.l.service.HttpRqRsLogService - ====http Response====: [{"code":10000,"message":"PROMPT_10000","transactionId":"","data":{"id":"3","siteCode":"0","dictCode":2,"configName":"总控及站点后台当日登录后持续不操作的登出时间","configDescription":"分钟","configCategory":0,"configCategoryText":null,"configParam":"999999","hintInfo":"LOOKUP_12609","decimalPlaces":0,"type":"1"},"messAppend":null,"ok":true}]
2026-02-07 11:27:03.653 [XNIO-5 task-2][TID: N/A][trace:482368209056079872] INFO  c.c.b.c.l.i.LogInterceptor - ====RequestUrl====: [GET] [/nacos-api/exchange/currency/selectAll]
2026-02-07 11:27:03.653 [XNIO-5 task-2][TID: N/A][trace:482368209056079872] INFO  c.c.b.c.l.i.LogInterceptor - ====RequestHeaders====: [{traceId=482368209056079872, siteCode=0, Accept=*/*, timezone=UTC-5, User-Agent=okhttp/4.10.0, Connection=Keep-Alive, requestIp=127.0.0.1, userAgent=okhttp/4.10.0, reqClientSource=1, Host=192.168.62.93:7030, Accept-Encoding=gzip, oneId=123456789123, userAccount=feng01, Accept-Language=zh-CN, X-Custom=m.bw2a.net}]
2026-02-07 11:27:03.667 [XNIO-5 task-2][TID: N/A][trace:482368209056079872] INFO  c.c.b.c.l.service.HttpRqRsLogService - reqUrl:/nacos-api/exchange/currency/selectAll
2026-02-07 11:27:03.667 [XNIO-5 task-2][TID: N/A][trace:482368209056079872] INFO  c.c.b.c.l.service.HttpRqRsLogService - ====http Response====: [{"code":10000,"message":"PROMPT_10000","transactionId":"","data":[{"id":"1876517538102333442","creator":"lizheng01","createdTime":1736231619749,"updater":"kyber01","updatedTime":1770017424075,"currencyCode":"KVND","currencyName":"简体中文","currencyNameI18":"BIZ_CURRENCY_NAME_1","currencySymbol":"₫","currencyDecimal":null,"currencyDecimalText":null,"currencyIcon":"baowang/47da11173af74781b280552e7751999a.jpg","currencyIconFileUrl":null,"sortOrder":1,"status":1,"statusText":null,"finalRate":24.80},{"id":"1876518198021541889","creator":"lizheng01","createdTime":1736231777087,"updater":"kyber01","updatedTime":1770017424079,"currencyCode":"USDT","currencyName":"简体中文","currencyNameI18":"BIZ_CURRENCY_NAME_2","currencySymbol":"₮","currencyDecimal":null,"currencyDecimalText":null,"currencyIcon":"baowang/e4df690f52b0474bbf970e1fc53b139d.jpg","currencyIconFileUrl":null,"sortOrder":1,"status":1,"statusText":null,"finalRate":1.00},{"id":"1876518611928043521","creator":"lizheng01","createdTime":1736231875769,"updater":"kyber01","updatedTime":1770017424083,"currencyCode":"CNY","currencyName":"简体中文","currencyNameI18":"BIZ_CURRENCY_NAME_3","currencySymbol":"¥","currencyDecimal":null,"currencyDecimalText":null,"currencyIcon":"baowang/4d1605c6644e4ac48aec889b2aae78e6.jpg","currencyIconFileUrl":null,"sortOrder":1,"status":1,"statusText":null,"finalRate":7.00},{"id":"1876519164179468290","creator":"lizheng01","createdTime":1736232007437,"updater":"riley01","updatedTime":1770431890219,"currencyCode":"MYR","currencyName":"简体中文","currencyNameI18":"BIZ_CURRENCY_NAME_4","currencySymbol":"RM","currencyDecimal":null,"currencyDecimalText":null,"currencyIcon":"baowang/54dd249cd3c24ae694a8466e214ef8fe.png","currencyIconFileUrl":null,"sortOrder":1,"status":0,"statusText":null,"finalRate":4.30},{"id":"1876520370184474626","creator":"lizheng01","createdTime":1736232294969,"updater":"kyber01","updatedTime":1770017424092,"currencyCode":"PHP","currencyName":"简体中文","currencyNameI18":"BIZ_CURRENCY_NAME_5","currencySymbol":"₱","currencyDecimal":null,"currencyDecimalText":null,"currencyIcon":"baowang/03db8025217f44d4b7eee00be0a4c293.png","currencyIconFileUrl":null,"sortOrder":1,"status":0,"statusText":null,"finalRate":56.00},{"id":"1876521187708850178","creator":"lizheng01","createdTime":1736232489884,"updater":"kyber01","updatedTime":1770017424096,"currencyCode":"USD","currencyName":"简体中文","currencyNameI18":"BIZ_CURRENCY_NAME_6","currencySymbol":"$","currencyDecimal":null,"currencyDecimalText":null,"currencyIcon":"baowang/e96238a47dac44f0ae57ad8a2f664c25.jpg","currencyIconFileUrl":null,"sortOrder":1,"status":1,"statusText":null,"finalRate":1.00},{"id":"363823760981164032","creator":"yunyingcc1","createdTime":1742175224135,"updater":"kyber01","updatedTime":1770017424061,"currencyCode":"PKR","currencyName":"简体中文","currencyNameI18":"BIZ_CURRENCY_NAME_56968","currencySymbol":"₨","currencyDecimal":null,"currencyDecimalText":null,"currencyIcon":"baowang/75f3cd9bac164c229337ecd17d801eef.png","currencyIconFileUrl":null,"sortOrder":1,"status":0,"statusText":null,"finalRate":270.00},{"id":"363824040086929408","creator":"yunyingcc1","createdTime":1742175290680,"updater":"kyber01","updatedTime":1770017424067,"currencyCode":"INR","currencyName":"简体中文","currencyNameI18":"BIZ_CURRENCY_NAME_56973","currencySymbol":"₹","currencyDecimal":null,"currencyDecimalText":null,"currencyIcon":"baowang/dece254f59834be6a1bef765e7bab7c6.jpg","currencyIconFileUrl":null,"sortOrder":1,"status":1,"statusText":null,"finalRate":84.00},{"id":"387014043914829824","creator":"Simo001","createdTime":1747704218441,"updater":"kyber01","updatedTime":1770017424071,"currencyCode":"KRW","currencyName":"简体中文","currencyNameI18":"BIZ_CURRENCY_NAME_109848","currencySymbol":"￦","currencyDecimal":null,"currencyDecimalText":null,"currencyIcon":"baowang/eaa9948da4bf4a4e8f3123f9224e2237.png","currencyIconFileUrl":null,"sortOrder":1,"status":0,"statusText":null,"finalRate":1360.00}],"messAppend":null,"ok":true}]
